name_1,name_2,prediction,token_set_ratio,label,error
rio salado,rio salado,0.98930967,1.0,1.0,False
estacion de corcoles,estacion de corcoles,0.98951894,1.0,1.0,False
palma,estacion palma,0.8354777,1.0,1.0,False
arroyo tralalhue,cordillera tortoras,0.02470969,0.29,0.0,False
tepalcateno,tepalcatena,0.9660565,0.91,1.0,False
rancho munoz,munoz,0.9408468,1.0,1.0,False
huelva harbour,huelva ferry port,0.8561671,0.65,1.0,False
valdelentisco,caserio valdelacanal,0.012267815,0.42,0.0,False
universite dalicante,estacion termino de alicante renfe,0.11322213,0.48,0.0,False
tepango de rodriguez,tepango de rodriguez,0.9548095,1.0,0.0,True
san jose de llanetes,hueso,0.25582227,0.16,0.0,False
caserio masada de valredonda,caserio masada de la solana,0.072673224,0.8,0.0,False
santa maria magdalena pinas,santa maria magdalena,0.54241174,1.0,1.0,False
tepeji del rio,tepeji de ocampo,0.38121524,0.73,1.0,True
bajada del monte,baja coyotes,0.11012222,0.57,0.0,False
guadalupe,guadalupa de jesus,0.41462034,0.67,0.0,False
barrio campurbin,campos y salave,0.036697723,0.26,0.0,False
numero tres,escuela tecnologica agropecuaria,0.1577598,0.23,1.0,True
caballeria hidalgo,cerro el fuste,0.015454706,0.31,0.0,False
ciudad de mexico,mexico city,0.6990505,0.71,1.0,False
infonavit,canon el sotolillo,0.0120586995,0.3,0.0,False
mezquites,mesquites,0.8397902,0.89,1.0,False
navas,navas,0.9979381,1.0,1.0,False
lachiguiri,san jose lachiguiri,0.99625367,1.0,1.0,False
zaporichi,sapopanas,0.013682339,0.33,0.0,False
vinas,vinaros,0.076877885,0.83,0.0,False
caserio moharras,moharras,0.9589504,1.0,1.0,False
valensia,cano vagra,0.029922938,0.33,0.0,False
san pedro,callejon,0.6048737,0.35,0.0,True
san pedro de arxemil,argemil,0.97901857,0.44,1.0,False
casas las canadas,casas las canadas,0.77799326,1.0,1.0,False
laguna carri lafquen chica,laguna carri laufquen chica,0.97128415,0.98,1.0,False
arroyo mazamilote,las mazas,0.094786674,0.46,0.0,False
abando railway station,estacion del norte,0.4611795,0.4,1.0,True
rio espearabam,rio esperaban,0.9911987,0.89,1.0,False
el vetarron,el venado,0.4228341,0.7,0.0,False
rincon de calabaza,rincon de calabazas,0.9793175,0.97,1.0,False
rancho pozo de manuel maria,rancho pozo de manuel maria,0.99790704,1.0,1.0,False
sierra de esparraguera,sierra de espaneguera,0.9987932,0.88,1.0,False
san nicolas de presidio,san nicolas,0.8238767,1.0,1.0,False
rancho la lajilla,la lajilla,0.96682596,1.0,1.0,False
quebrada cucuri,quebrada cucuri,0.9996778,1.0,1.0,False
rio el carrizo,el carmen,0.0056713247,0.52,0.0,False
carlena,arroyo carichic,0.0013408171,0.27,0.0,False
albatarrec,serra dalbarrasi,0.09296682,0.54,0.0,False
colonia benito juarez,benito juarez,0.9330197,1.0,1.0,False
la chaguarama,la chagurama,0.98209363,0.96,1.0,False
lachiriega,tlapanala,0.017878227,0.32,0.0,False
cuarta seccion,pochitocal,0.8354376,0.17,1.0,False
alvarado,rio del gato,0.0050466834,0.3,0.0,False
capicorp,capela,0.11099383,0.43,0.0,False
matlatenco,mitecatlan,0.69809467,0.6,1.0,False
parada kilometro 54 9,apeadero kilometro 54,0.07103646,0.76,0.0,False
cortes,cerro cortes,0.99324393,1.0,1.0,False
pina de montolgrao,pina,0.3661079,1.0,0.0,False
departamento de general lavalle,departamento de coronel felipe varela,0.9246372,0.65,1.0,False
torreon del esparragal,caserio el escorial,0.006237032,0.39,0.0,False
kondo ndutia kuxin,yuku naama,0.0007331738,0.29,0.0,False
cienega,cienega,0.65192765,1.0,0.0,True
las mazas,cerro la maipa,0.015916314,0.52,0.0,False
el chilar,rio el chilarillo,0.85973626,0.69,1.0,False
lametlla del valles,la ametlla,0.9800258,0.62,1.0,False
cristobal,rancho cristobal,0.7553658,1.0,1.0,False
mazatlan,san cosme mazatecochco,0.008199,0.47,0.0,False
punta kopte,punta xopte,0.9963059,0.91,1.0,False
teporeachic,teporachic,0.9219144,0.95,1.0,False
rio negro,pueblo viejo,0.19519928,0.48,1.0,True
beotegui,perea,0.24118294,0.31,1.0,True
farallon don carlos,nicolas bravo,0.023456736,0.19,0.0,False
la encarnacion,el llano del alamo,0.14090711,0.25,0.0,False
rio bravo,barrios de boye,0.024734672,0.42,0.0,False
xaltatempan,xaloztoc,0.0036031355,0.42,0.0,False
rio las lajas,la huerta,0.009191731,0.36,0.0,False
rio viejo,rio de toribio,0.044739526,0.52,0.0,False
belisario dominguez,belem,0.041762795,0.33,0.0,False
riacho ingles,rio araguay,0.7165409,0.42,1.0,False
madrid torrejon flygplats,madrid torrejon airport,0.6893166,0.79,1.0,False
tultitlan,tultitlan,0.9975478,1.0,1.0,False
santa barbara,estacion temoris,0.056873787,0.21,0.0,False
el cajon,el cajon,0.57806337,1.0,0.0,True
cerro el algodon,la cienega,0.027848024,0.15,0.0,False
quel,kexaa quejana,0.0025617406,0.35,0.0,False
bolonchen cahuich,bolonchencahuich,0.9672205,0.97,1.0,False
ixtulco,santa maria ixtulco,0.9999543,1.0,1.0,False
moguite,moquete,0.50259197,0.71,1.0,False
caserio de fuente atocha,caserio de fuente atocha,0.99466825,1.0,1.0,False
rincon,el rincon,0.59968626,1.0,1.0,False
rio de avalos,aaron castellanos,0.0120427115,0.33,0.0,False
matlahuacales de aquiles serdan,matlahuacales aquiles serdan,0.9978861,1.0,1.0,False
isla capaco,rio mavaca,0.017880237,0.29,0.0,False
cucapa,colonia nuevo leon,0.0034797217,0.17,0.0,False
san miguel ecatepec,san miguel del rincon,0.7636759,0.69,0.0,True
santa barbara,rio santa anita,0.04360927,0.57,0.0,False
jalostotitlan,jalisco,0.04423456,0.4,0.0,False
san blas de copudas el tildio,tildio,0.49792224,1.0,1.0,True
seccion vii del suspeg,popular centro de bachillerato tecnologico industrial y de servicios,0.023995982,0.25,0.0,False
punta insua de lage,la garrofera,0.31871814,0.32,0.0,False
los hechiceros quemados,hechiceros quemados,0.99182445,1.0,1.0,False
miguel aleman,soncoabital,0.0803176,0.17,1.0,True
rio sella,seison de la vega,0.09113045,0.31,0.0,False
estancia san geronimo,estancia san jeronimo,0.9659147,0.95,1.0,False
playa san jeronimo,huerta othon sanchez,0.004492524,0.42,0.0,False
cerro dona juana,rincon blanco,0.044708617,0.34,0.0,False
rubiales,royos,0.033125427,0.31,0.0,False
musee thyssen bornemisza,muzeo thyssen bornemisza,0.9982714,0.92,1.0,False
andratx,municipio de sant antoni de portmany,0.07327144,0.3,0.0,False
naozaro,napizaro,0.78168553,0.8,1.0,False
tuo lei e,toleudesiyaseu,0.101243846,0.35,0.0,False
bajio de la leona,providencia,0.013978091,0.29,0.0,False
rio seco de las escaleras,epuyen,0.0025746382,0.13,0.0,False
polinya de xuquer,polina,0.8331406,0.52,1.0,False
el tenebron,tenebron,0.9973063,1.0,1.0,False
rio alegre,alvion,0.0016073757,0.5,0.0,False
cano los arrecifes,cano los arrecifes,0.9965614,1.0,1.0,False
sant pl d mar,fu la de si,0.048433598,0.42,0.0,False
isla domingo perez,isla diego perez,0.9751788,0.88,1.0,False
la rana,rana,0.8689618,1.0,1.0,False
santa maria,villerin de riello,0.20887664,0.28,0.0,False
colorado,comarca lagunera,0.028031547,0.42,0.0,False
cordon la tasajera,cerros la tasajera,0.98671556,0.78,1.0,False
bonpland,quebrada bonilla,0.0102667855,0.5,0.0,False
mision de santa rosa,mision de san miguel arcangel,0.23298043,0.65,0.0,False
caserio los ruedos,caserio los ruedos,0.9980128,1.0,1.0,False
guamuchil,rancho guamuchil,0.8271932,1.0,0.0,True
arroyo aguamilpa,arroyo agua milpa,0.99142176,0.97,1.0,False
caserio les solanes,caserio les ramblelles,0.00012548665,0.73,0.0,False
la lista blanca,la lima,0.07986953,0.55,0.0,False
llano de zarate,rio pajaritos,0.0052005365,0.29,0.0,False
la jabonera,la independencia,0.009152616,0.31,0.0,False
corvelle,santa maria,0.5003952,0.11,0.0,True
san mamed,urrios,0.70013934,0.13,1.0,False
el alamo,el alamo,0.43310466,1.0,1.0,True
arroyo tetache,el tetache,0.8574885,0.82,1.0,False
rio yutacuu,yutacuu,0.9972308,1.0,1.0,False
estacion almagres,cerro el almagre,0.8456082,0.55,0.0,True
santa maria del pi church,basilica de santa maria del pi,0.23145387,0.84,1.0,True
quebrada las araguatas,cano los aceites,0.0021560816,0.32,0.0,False
casa cabezo,casa de cabeza gorda,0.009241684,0.71,0.0,False
laguna del baron,paso de bariloche,0.013679733,0.55,0.0,False
rio cuarto,liokualeuto,0.007868074,0.38,0.0,False
cordon de la brea,cordon de la brea,0.9863343,1.0,1.0,False
santa maria yalotepec,yolotepec,0.86593634,0.53,1.0,False
san martin de gamon,gamon,0.6933805,1.0,1.0,False
ejido benitez,el pretil,0.044180144,0.18,0.0,False
ebtun,ebtun,0.9822318,1.0,1.0,False
rio seco,puelo,0.1404991,0.15,0.0,False
rio la angostura,rio la angostura,0.9971639,1.0,1.0,False
san andres,san andres,0.8921476,1.0,1.0,False
cabarcos,san julian,0.4567319,0.22,1.0,True
caserio san juan de la guarda,san juan de castiello,0.0004716055,0.69,0.0,False
aeropuerto de esquel,antoine de saint exupery airport,0.009913067,0.27,0.0,False
potrero de los ibarra,potrero de arriba,0.55679035,0.74,1.0,False
el tejon,francisco madero,0.58080024,0.17,1.0,False
mu luo,palma d maywrka,0.084870264,0.19,0.0,False
arroyo de cabanas,arroyo de cabanas,0.9965346,1.0,1.0,False
san andres buenavista,buenavista,0.94914204,1.0,1.0,False
el refilion,presa redondo,0.07043992,0.5,0.0,False
san roman de campezo,san roman de cameros,0.24513835,0.9,0.0,False
rio payara,rio payara,0.9988683,1.0,1.0,False
ensenada los muertos,caleta de los muertos,0.9713178,0.71,1.0,False
matuz,el rodeo,0.3033079,0.0,1.0,True
isla el padre,isla parepona,0.8819319,0.69,1.0,False
taxco viejo,taxco el viejo,0.9977254,1.0,1.0,False
acatlan,acatlan,0.9160785,1.0,0.0,True
rio del nio,rio del nio,0.9410933,1.0,1.0,False
el tulin,el tulin,0.96828663,1.0,1.0,False
cortijo de montemayor,montemayor,0.9819254,1.0,1.0,False
bosques,estacion bosques,0.99656683,1.0,1.0,False
isla incantada,isla encantada,0.9747974,0.93,1.0,False
capnegret,caserio capnegret,0.9813018,1.0,1.0,False
pedro antonio santos,general francisco javier mina international airport,0.06110155,0.23,0.0,False
caserio campo de santo domingo,santo domingo,0.7612991,1.0,0.0,True
santa maria,santa maria temaxcalapa,0.5182244,1.0,1.0,False
provincia de la rioja,rioja,0.69840235,1.0,0.0,True
guasimillas,los pinos de guasimillas,0.9772154,1.0,1.0,False
rio gaibiel,rio campobuches,0.015032403,0.54,0.0,False
talamuyuna,rio talampaya,0.12776351,0.61,0.0,False
los garcia,el espia,0.013454775,0.22,0.0,False
rio antabari,cano antabare,0.37772605,0.72,0.0,False
san francisco tlapancingo,tlapancingo,0.99128306,1.0,1.0,False
el chino,canada el chino,0.96822155,1.0,1.0,False
rancheria guitochi,rancheria gueiritachi,0.15729488,0.87,0.0,False
ramon sanchez pizjuan,ramon sanchez pizjuan stadium,0.99842244,1.0,1.0,False
mazagon,caserio marzagon,0.99637055,0.61,1.0,False
jiropa,jiquima,0.02789239,0.46,0.0,False
encinillos,ebanos,0.06490028,0.5,0.0,False
san cristobal,pantano de entrepenas,0.0113287885,0.29,0.0,False
caserio otos,caserio otonel,0.003907202,0.85,0.0,False
santa maria del nogalar,santa maria,0.46731132,1.0,0.0,False
cola de tizon,cola de tizon,0.9708833,1.0,1.0,False
santa rosalia,santa rosalia,0.7282645,1.0,1.0,False
santa monica,rancho santa monica,0.97629476,1.0,1.0,False
san feliz de las lavanderas,sant feliu sasserra,0.028700445,0.35,0.0,False
la piedra cruz,el bajio de santa rosa,0.027456788,0.22,1.0,True
acachapan y colmena segunda seccion,la arena,0.95048136,0.28,1.0,False
qgn,puerto deportivo,0.41351223,0.0,0.0,False
peru,peru,0.9947223,1.0,1.0,False
carpios,los carpio,0.7300407,0.82,1.0,False
beltran,el beltran,0.9950422,1.0,1.0,False
huaulla,bahias de huatulco,0.02836427,0.4,0.0,False
ampliacion atlihuayan,atlatlahuaca,0.16923727,0.42,0.0,False
caserio marchante,caserio marchante,0.9985901,1.0,1.0,False
la albufera,albora,0.16003312,0.59,0.0,False
mas jacinto,mas del calala,0.0098062605,0.43,0.0,False
mesegal,caserio mesegal,0.98947525,1.0,1.0,False
fortin gorriti,ex fortin gorriti,0.86773574,1.0,1.0,False
el nogalillo,nuo jia lai si,0.05549554,0.38,0.0,False
la cienega,jesus,0.017245494,0.13,0.0,False
taschan,tasajero,0.09643139,0.53,0.0,False
ejido el canelo,callejon,0.095664546,0.52,0.0,False
cienega,la cienega,0.6654959,1.0,0.0,True
paso espindola,estacion sola,0.0011925095,0.52,0.0,False
rio horcones,rio horcones,0.9967614,1.0,1.0,False
san juan lalana,lalana,0.8944813,1.0,1.0,False
cienega larga,reforma,0.021297384,0.2,0.0,False
tetla primera seccion,atipa,0.7864438,0.15,1.0,False
rancho maria,el prieto,0.20981899,0.29,1.0,True
rio abadu,rio zardinata,0.6702243,0.55,0.0,True
la cabana,la boveda,0.0017035623,0.44,0.0,False
san jose de la rosa,isla el pelicano,0.03960624,0.46,0.0,False
rio la culata,el jolantin,0.005315613,0.33,0.0,False
rio cuilates,rio cuilates,0.9996986,1.0,1.0,False
desierto el vizcaino,el gavilan,0.0015851031,0.47,0.0,False
la zabila,la zavila,0.98125017,0.89,1.0,False
san juan de los platanos,san juan del llanos,0.08165122,0.84,0.0,False
caserio sobrestany,caserio sobrestany,0.99970984,1.0,1.0,False
chalchijapan,rio chalchijapa,0.35169595,0.81,1.0,True
bastavales,san julian,0.4471401,0.3,1.0,True
argozon,argonos,0.56393653,0.71,0.0,True
aizarotz,aizaroz,0.9101629,0.93,1.0,False
san diego tlalayote,rio talainco,0.027002718,0.52,0.0,False
san cristobal,lema,0.70073426,0.12,1.0,False
barrio de fanals,platja daro,0.97186404,0.44,1.0,False
sapareachi,rancheria sapareachi,0.85290277,1.0,0.0,True
angiano,anguiano,0.9087387,0.93,1.0,False
arroyo el pulpito,el pulpito,0.998392,1.0,1.0,False
las cardosas,las cardonas,0.0656631,0.92,0.0,False
cerro pajaro,cerro el pajaro,0.9955691,1.0,1.0,False
el tecolote,los tecolotes,0.96068275,0.83,1.0,False
san sebastian tenoxtitlan,san sebastian teitipac,0.045799483,0.81,0.0,False
zanjon nueva leon,arroyo nuevo leon,0.9377009,0.59,1.0,False
la gloria,el sacrificio,0.8461716,0.27,1.0,False
barranca el aguila,barranca texahuapan,0.00018424094,0.65,0.0,False
bajio los saladillos,los escareno,0.005837038,0.4,0.0,False
arroyo dona flora,arroyo carmona mula,0.97244835,0.72,1.0,False
villa corazon de maria,corazon de maria,0.7759041,1.0,1.0,False
santa cruz de tenerife ferry port,hafen von santa cruz de tenerife,0.8155044,0.83,1.0,False
cordon del porrillo,laguna de la portona,0.009133298,0.41,0.0,False
pena del caballo,cabo de caballeria,0.58306783,0.59,0.0,True
nandalucia,la asuncion,0.09202726,0.38,0.0,False
tiutzen,microondas tiutzen,0.8333592,1.0,1.0,False
portero,el potrero,0.9545751,0.71,1.0,False
el camaron,el ensueno,0.013439048,0.4,0.0,False
estacion de ferrocarril francisco rueda,francisco rueda,0.9531602,1.0,1.0,False
el rocillo de arriba,el osillo,0.45809907,0.55,1.0,True
ka er te si,kartes,0.49200192,0.47,1.0,True
rancho chicanayo,sierra del chiflon,0.012641931,0.41,0.0,False
san baltazar yatzachi el bajo,yatzachi el bajo,0.8438511,1.0,1.0,False
rio nexpa,nexpa,0.99138516,1.0,1.0,False
onate,ona,0.34837216,0.75,0.0,False
lago de banolas,lago de banolas,0.9884236,1.0,1.0,False
san jose de las amilpas,san jose,0.65632385,1.0,1.0,False
estacion de microondas san pedro,estacion de microondas san pedro,0.9908836,1.0,1.0,False
caserio de zarandona,caserio de zarandona,0.96791416,1.0,1.0,False
ka er te si,santa maria de cartavio,0.0170668,0.35,0.0,False
hoznayo,ter,0.269609,0.0,0.0,False
guadalupe victoria,rojena,0.48082057,0.08,1.0,True
la puebla de almordier,la providencia,0.020703608,0.44,0.0,False
chaparral,penon de la chaparra,0.93394,0.62,0.0,True
las anzalduas,anzalduas,0.78364176,1.0,1.0,False
picacho de la yedra,cerro de la yedra,0.78369945,0.79,1.0,False
bajoi,punta bagu,0.0013282038,0.27,0.0,False
el higueron,terrero,0.17840016,0.44,1.0,True
ma er qie na,pei ni ya fu luo er,0.18900008,0.39,0.0,False
purisima del salto,purisima del salto de arriba,0.76776654,1.0,1.0,False
rio pichi hua hum,rio pichi hua hum,0.9999571,1.0,1.0,False
cerro coloso el jaguey,nlu,0.0038846722,0.16,0.0,False
rancho guasaremos,guazaremos,0.6798276,0.67,1.0,False
arroyo,alvaro obregon,0.11491128,0.4,0.0,False
caserio la gironda,la gironda,0.9385852,1.0,1.0,False
san lucas,san lucas camotlan,0.14378034,1.0,0.0,False
rio de aguascalientes,rio de aguascalientes,0.99264413,1.0,1.0,False
paso taracuan,rio tapitzala,0.03187576,0.46,0.0,False
rancheria el chorro de abajo,el chorro de abaja,0.9650749,0.8,1.0,False
punta falcoeiro,punta del falcoeira,0.95426756,0.82,1.0,False
rio seco segunda seccion,miahuatlan primera seccion,0.07728771,0.48,0.0,False
el jaguey,el jaguey,0.83209205,1.0,1.0,False
la patrona,la resma,0.16069984,0.44,0.0,False
la angostura,la america,0.035546966,0.55,0.0,False
loma del toro,el ahualamo,0.83571553,0.17,1.0,False
quiron,rio de potrero,0.024066037,0.2,0.0,False
san francisco tlalneplanta,el polvorin,0.006464825,0.11,0.0,False
barranco manzanares,rio manzanares,0.99860454,0.83,1.0,False
naquera,naquer,0.8049173,0.92,0.0,True
san mateo cajones,san mateo,0.069908306,1.0,0.0,False
otlatlan,otatlan,0.9744967,0.93,1.0,False
san jose de la pena,san jose de pena,0.9871829,1.0,1.0,False
caserio benefetal,caserio benefetal,0.9984447,1.0,1.0,False
el desaguee,cerro gueitajaqui,0.03442572,0.29,0.0,False
el cuernito,canada el jaguey,0.0030151731,0.44,0.0,False
puesto alolague,estancia alolague,0.9988861,0.75,1.0,False
santa maria miraflores,santa maria la victoria,0.15050656,0.67,0.0,False
aeropuerto alberto carnevalli,alberto carnevalli airport,0.7759592,0.87,1.0,False
buenavista,san andres buenavista,0.9153473,1.0,0.0,True
san francisco del carmen,noria de gutierrez,0.04313827,0.24,0.0,False
rio gueche,cano guachararachina,0.0294936,0.4,0.0,False
rio sabaneta,rio sabaneta,0.99767506,1.0,1.0,False
ex fortin gran guardia general urquiza,ex fortin gran guardia,0.20903222,1.0,1.0,True
coro airport,jose leonardo chirino airport,0.8787502,0.74,1.0,False
faisan,rio del extoras,0.008149598,0.19,0.0,False
el puente de rio san juan,tepecuacuilco,0.009428123,0.37,0.0,False
el alamo,el cinco,0.33302715,0.5,0.0,False
cortijada los galvez,los galvez,0.98719317,1.0,1.0,False
ejido jose maria pino suarez,ejido jose maria pino suarez,0.8563731,1.0,1.0,False
valderrobres,baldecaxicos,0.45544598,0.5,1.0,True
palacios de churra,caserio los palacios,0.9833368,0.63,1.0,False
rio cupo,rio cupira,0.4895044,0.78,0.0,False
san vicente de la labor vieja,san vicente,0.6095944,1.0,1.0,False
arkoll santiago,arcoll santiago,0.99875927,0.93,1.0,False
punta prieta,puerto penasco international airport,0.08185732,0.42,0.0,False
laguna chicnancanab,chikekil,0.010875319,0.3,0.0,False
rio de los loera,saucedo,0.09232225,0.17,0.0,False
dos palams,dos palmas remigio hernandez castelan,0.8071602,0.46,1.0,False
chovar,xiva de bunyol,0.028702239,0.3,0.0,False
rio duda,cadena del interior,0.013100041,0.44,0.0,False
awlyfws bwyns ayrs,olivos,0.94374293,0.17,1.0,False
caserio raset,caserio raset,0.999787,1.0,1.0,False
punta de agua,la guerigo,0.0010032277,0.26,0.0,False
tepetlaoxtoc municipality,tlaouak,0.10954459,0.25,0.0,False
apeadero kilometro noventa,apeadero kilometro 90,0.82932717,0.92,1.0,False
rio urama,quebrada urama,0.99988276,0.71,1.0,False
ka er ta ma,cartaxena,0.5407471,0.3,0.0,True
rio pajonal,rio de las canas,0.48375297,0.59,0.0,False
puerta salitre,puerta del datil,0.030496307,0.67,0.0,False
xuchitepec,juchitan de zaragoza,0.15136,0.33,0.0,False
alvaro obregon,alvaro obregon,0.9340431,1.0,0.0,True
unidad agricola tan kah,tan can,0.9562011,0.6,1.0,False
caserio de poyotello,caserio poyotello,0.9988129,1.0,1.0,False
el troncon,san jose de ciruelar,0.018628176,0.33,0.0,False
contra estaca,contraestaca,0.9296728,0.96,1.0,False
el alamo,arroyo de los alamos,0.39086324,0.57,1.0,True
mosqueroles,mosqueruelas,0.99810773,0.78,1.0,False
