name_1,name_2,prediction,label,error
rincon del gueero,cerro los arboles,0.0,0.0,False
los palos,arroyo rancho lopez,0.0,0.0,False
villarrin del paramo,villarreal de urrechua,1.0,0.0,True
pamplona noain,pamplona airport,0.0,1.0,True
desembocadura rio san ignacio 8,el desemboque,0.0,1.0,True
ursulo galvan segundo,ursulo galvan,0.0,1.0,True
pozo del esparto,cortijada el pozo del esparto,1.0,1.0,False
perfecto,san perfecto,1.0,1.0,False
el atoron,el lloron,1.0,1.0,False
valentin,rio vado,0.0,0.0,False
tachinalpa,tachinolpe,0.0,1.0,True
rancho rio escondido,rancho rio escondido,1.0,1.0,False
rio del balsamo,arroyo grande,0.0,0.0,False
estacion manuel,manuel,1.0,1.0,False
rio hornija de penaflor,punta del oeste,1.0,0.0,True
el prieto,rancho el prieto,1.0,0.0,True
jesus gonzalez ortega,otzoloapan,0.0,0.0,False
rancho san jose,rancho san jose,1.0,0.0,True
arizpe,ejido arituaba,0.0,0.0,False
casa de ibanez,casas de ibanez,1.0,1.0,False
la bonita,estacion bonanza,0.0,0.0,False
aeroport de barcelone le prat,aeroport de barcelona el prat,1.0,1.0,False
illa malveira,penas marbeira,1.0,1.0,False
la banya,punta de la banya,1.0,1.0,False
cienega de galvan,cienaga,0.0,0.0,False
rio playas,rio playas,1.0,1.0,False
bascara,besalu,1.0,0.0,True
lena,presa el arco,0.0,0.0,False
villarmun,villameirin,1.0,0.0,True
caserio bell lloch,bell lloch,1.0,1.0,False
puerto arturo,rancho santa rita,0.0,0.0,False
santa maria,santa maria magdalena,0.0,0.0,False
arroyo de abengibre,caserio abejuela,0.0,0.0,False
ramos millan,ramos millian,1.0,1.0,False
patuan,erendira,0.0,0.0,False
efrain gutierrez,roca efigenia,0.0,0.0,False
caserio pinar de simancas,caserio pinar de simancas,1.0,1.0,False
redondera,redondela,1.0,1.0,False
el hornico,hornico,1.0,1.0,False
caserio los quiles,los quemados,0.0,0.0,False
bajios del tarahumar,rancheria bajio redondo,0.0,0.0,False
san francisco tepeolulco ejido,pichataro,0.0,0.0,False
rambla de seguer,rio de cuevas,0.0,1.0,True
estancia aconchi,estancia san francisco,0.0,0.0,False
puerto alvaro obregon,alvaro obregon,1.0,1.0,False
san jose avino,san jose avino,1.0,1.0,False
la mision,san miguel xoltepec,1.0,0.0,True
abella,caserio abella,1.0,0.0,True
san martin cachihuapan,san martin,0.0,0.0,False
la casa colorada,canon la cartuchera,0.0,0.0,False
san esteban,castrejon,1.0,0.0,True
san francisco,rancho san francisco,1.0,1.0,False
acatlan,acatlan del rio,0.0,1.0,True
el zapote de acamuchitlan,el zapote de acamuchitlan,1.0,1.0,False
ke lei si bo si,jia wei la nei si,0.0,0.0,False
reforma,la razon,0.0,0.0,False
vitoria gasteiz railway station,qij,0.0,0.0,False
rincon de las flores,huatalito,0.0,1.0,True
palentzia,palensija,0.0,0.0,False
la magdalena atlipac,estacion la luz,0.0,0.0,False
palmar,las palmas,1.0,0.0,True
los huerigos,los huerigos,1.0,1.0,False
guienagati,santa maria ecatepec,0.0,0.0,False
torreon de canas,torreon,0.0,0.0,False
la compania,la compania,1.0,1.0,False
fernando lopez arias,san nicolas,1.0,0.0,True
estacion la luz,la luz,1.0,1.0,False
santa maria,villamarin,0.0,1.0,True
benito juarez,man sa ni yue,1.0,0.0,True
arroyo del angel,rio del angel,1.0,1.0,False
colonia agricola benito juarez,estacion benitez,0.0,0.0,False
el tepetate,corral parota,1.0,0.0,True
maria zambrano railway station,maria zambrano railway station,1.0,1.0,False
jose maria morelos,unidad jose maria morelos y pavon,1.0,1.0,False
la boquita,la boquilla,1.0,0.0,True
puerto de tetecuaro,rincon de los bueyes,0.0,0.0,False
el vicario,vicario,1.0,1.0,False
alamo,san pedro del alamo el alamo,1.0,1.0,False
sant climent del llobregat,santa maria,1.0,0.0,True
venta de cordo,boyero,0.0,0.0,False
yuku nusavi ndaa,cerro yuku nusavi ndaa,1.0,1.0,False
rio vado,uxmal ruins,0.0,0.0,False
el granero,rio grande de santjago,0.0,0.0,False
el santisimo,el santisimo de abajo,0.0,1.0,True
velez de benaudalla,rio velez,1.0,0.0,True
la cofradia,la cofradiia,1.0,1.0,False
el reatillo,caserio el reatillo,1.0,1.0,False
montcada,mombeltran,0.0,0.0,False
province of huelva,province dhuelva,1.0,1.0,False
valentin,rosal,1.0,1.0,False
estacion doblones,seccion doblones,1.0,1.0,False
cabeza de toro de rafael martinez,arrecife cabeza,0.0,0.0,False
estacion guimbalete,guigorichic,0.0,0.0,False
san jose,san jose alamillo,0.0,0.0,False
almnsy,almansa,0.0,1.0,True
santa maria magdalena,santa maria,0.0,0.0,False
la esperanza,las esperanzas,1.0,1.0,False
xtj,ourense railway station,1.0,0.0,True
tesorera,tesistan,1.0,0.0,True
caserio capones,capones,1.0,1.0,False
almudebar,almudevar,0.0,1.0,True
san pablo,rio santa ana rios,0.0,0.0,False
denia port,motril port,1.0,0.0,True
roas,san miguel,1.0,1.0,False
zubila,zozocolco,0.0,0.0,False
santiago,santa cruz flores,0.0,0.0,False
la hedionda,sierra de los hecheros,0.0,0.0,False
san pedro canjillon,san pedro canjillon,1.0,1.0,False
islona,isla grande,0.0,1.0,True
monforte de la rambla,monestorio,0.0,0.0,False
rio usumacinta,rio uspanapa,0.0,0.0,False
montana del cuchillo,montana amarnia,1.0,1.0,False
caserio el bobar,caserio el bobar,1.0,1.0,False
arroyo estanzuela,la estancia,0.0,0.0,False
cortijos pedro andres,caserio pedriches,0.0,0.0,False
rivera de la mora,freixenet de dalt,1.0,0.0,True
cerro pilingui,sierra los pilares,0.0,0.0,False
san francisco,san francisco de los romanes,0.0,0.0,False
arroyo el capulin,el capulin,1.0,1.0,False
sierra la juriquipa,jordaneno,0.0,0.0,False
caserio los partidores,los paredes de roche,0.0,0.0,False
cerro guandaro,guandaro,1.0,1.0,False
san simon,roda,1.0,0.0,True
berbedel,berbegal,1.0,1.0,False
caserio molino derrivado,molino derribado,0.0,1.0,True
la cuesta ciervana,ciervana abanto,0.0,1.0,True
muxia,mugia,1.0,1.0,False
arroyo cocospera,cocospera pueblo viejo,0.0,0.0,False
penas arriba,las penitas,0.0,1.0,True
torno alegre,rio aztla,0.0,0.0,False
sierra de rodriguez,rodriguez,1.0,0.0,True
san agustin del derrame,san agustin,0.0,0.0,False
la dieta,colonia estacion dieguinos,0.0,0.0,False
rio carretillas,carretillas,1.0,1.0,False
cerro piedra guera,rancho el tepozan,0.0,0.0,False
rio fragoso,caserio fragosa,0.0,0.0,False
ornelas,estacion castro,0.0,0.0,False
cerro tejon,cerro santa ursula,1.0,0.0,True
el quirofano,el castillo,0.0,1.0,True
san jose alanetos,rancho san jose del hueso,0.0,0.0,False
el aguila,barranca el aguila,1.0,1.0,False
caserio rosalejo,rosalejo,1.0,1.0,False
pueblo la resurreccion,pueblo la resurreccion,1.0,1.0,False
el magon,flores magon,1.0,1.0,False
querendaro,querendaro,1.0,1.0,False
abeledo,santa maria,0.0,1.0,True
los balanzas,caserio los balanzas,1.0,1.0,False
cerro pena azul,cerro pena azul,1.0,1.0,False
rio jumuapa,julutilla,0.0,0.0,False
tesistan,arroyo teseachic,0.0,0.0,False
rabos,roses,0.0,0.0,False
ribargorza,santa maria,0.0,0.0,False
ulla,ulla,1.0,1.0,False
dulantzi alegria,alegria,1.0,1.0,False
cerro everman,europindo,0.0,0.0,False
matadeon de los oteros,masuecu,0.0,0.0,False
prieto ortiz,prieto ortiz,1.0,1.0,False
punta de hamacas,punta amacas,1.0,1.0,False
moncloa argueelles,estacao alonso martinez,0.0,0.0,False
san joaquin,san jeronimo totoltepec,1.0,0.0,True
cuirio,cuauhtemoc,0.0,0.0,False
estacion la maroma,mariscal canyon,0.0,0.0,False
avila bus station,avila bus station,1.0,1.0,False
la barra,rio hamaca,0.0,0.0,False
el ojo de la pina,el ojo de los pina,1.0,1.0,False
la mola,sant julia,1.0,0.0,True
temoichic,rio tomatlan,0.0,0.0,False
colimavulkanen,volcan nevado,0.0,0.0,False
salavinera,salas dy lws anfants,1.0,0.0,True
la veguina,la vegailla,0.0,0.0,False
janovas,rio jallas,0.0,0.0,False
santa maria,pedra,1.0,1.0,False
rio cuevecillas,arroyo el miston,0.0,0.0,False
nieves,las nieves,1.0,1.0,False
santo tomas apipilhuasco,santo tomas,1.0,1.0,False
talamanka de kharama,talamanka dy jarama,1.0,1.0,False
caleta binner,villeachic,0.0,0.0,False
san jose de milpillas,rancho san jose,0.0,1.0,True
laguna los campillo,laguna los campilla,0.0,1.0,True
ahuacapan,benito juarez,0.0,0.0,False
mina la unica,mina la unica,1.0,1.0,False
estacion aguacatal,aguacatal,1.0,1.0,False
san juan guelavia,guelavia,1.0,1.0,False
berlanga de duero,berlanga del duero,1.0,1.0,False
soledad de reynoso,soledad,1.0,1.0,False
picos del guadiana,picana,0.0,0.0,False
cruz,alvaro obregon,1.0,1.0,False
cerro chacon,cerro la pena,1.0,0.0,True
atlixco,san pedro abajo,1.0,0.0,True
plasencia,plasencia de jalon,1.0,1.0,False
lomo da besta,punta lombo de vesta,0.0,1.0,True
cerro del barricon,cerro del barrison,1.0,1.0,False
xuchitepec,juchitan de zaragoza,0.0,0.0,False
corvesin,san bartolome,0.0,0.0,False
villa cortazar,cabo dorso,0.0,0.0,False
rio calnalti,rio cainali,1.0,1.0,False
atacco,asunsulo,0.0,0.0,False
punta asuncion,isla asuncion,1.0,0.0,True
el aguila,chilchotepetl,0.0,0.0,False
cienaga de horcones,cienega de castillo,0.0,0.0,False
san tadeo,rio san tadeo,1.0,1.0,False
aguas de mena,agua nueva,1.0,0.0,True
cortijada rambla de valdiquin,rambla del marques,0.0,0.0,False
volcan cofre de perote,volcan nauhcampatepetl,1.0,1.0,False
rio calabacillas,rio calabacillas,1.0,1.0,False
moyotzingo,mixistlan,0.0,0.0,False
canal porfirio diaz,perceno,0.0,0.0,False
cerro zumate,pena de el zumate,1.0,1.0,False
mollet del valles,morellusa,1.0,0.0,True
el boleo,ejido santa rosalia,0.0,0.0,False
sanlukar de barrameda,shlwqt,0.0,1.0,True
caserio el prado,el prado,1.0,1.0,False
zapote de peralta,san felipe quiriceo,0.0,0.0,False
rio mojada,profesor graciano sanchez,0.0,0.0,False
puerto olimpico,olympic port,0.0,1.0,True
arroyo de las vinas,pedramala,0.0,0.0,False
estacion santiago oxthoc,el kilometro sesenta y uno,0.0,0.0,False
sacamulpa huitzitzilapan,col lomas de tecamachalco,0.0,0.0,False
jardin de las naciones,park of nation,0.0,1.0,True
el alamo,alamo,0.0,0.0,False
santos,bahia de todos los santos,1.0,0.0,True
urizar de lemoniz,urgull,0.0,0.0,False
cerro la noche,witinan,0.0,1.0,True
san martin,san martin,1.0,1.0,False
san jose,san jose llamas,0.0,1.0,True
kornelja de lobregat,kubelyes,0.0,0.0,False
torre arias,torre arias linea 5,1.0,1.0,False
colonia alvaro obregon,colonia alvaro obregon,1.0,1.0,False
malpartida,estacion de arroyo malpartida,1.0,1.0,False
galvan,arroyo galvan,1.0,1.0,False
san julian,monte,0.0,1.0,True
distrito de riego rio colorado,triangulo,0.0,0.0,False
la tijera,la vibora,0.0,0.0,False
soyolapam,zoyatitan,1.0,0.0,True
cerro maipa,mayorquin,0.0,0.0,False
talamantes de allende,opstina tala,0.0,0.0,False
gibraleon,sierra de gibalto,0.0,0.0,False
aracaldo,rio castelbo arabell,0.0,0.0,False
chapolapa,rio chapalapa,0.0,1.0,True
canada el ancon,cerro el leon,0.0,0.0,False
mintehe,monteje,1.0,1.0,False
el gargantillo,garcia,0.0,0.0,False
juarez,cerro juarez,1.0,1.0,False
barranco del bercolon,berbe bajo,0.0,0.0,False
canada la pasta,la pequena,0.0,0.0,False
la cruciosa,correhuela,0.0,0.0,False
estacion almagres,estacion almagres,1.0,1.0,False
tetzoyocan,estacion tetlapayac,0.0,0.0,False
arraioz,arankwdygha,0.0,0.0,False
cap corrientes,cape corrientes,1.0,1.0,False
rio agujas,rio agujas,1.0,1.0,False
fabrica aceite la condesa,la concepcion,0.0,0.0,False
belorado,bylwradw,1.0,1.0,False
cocospera,arroyo cocoraqui,0.0,0.0,False
carpios,cardo,0.0,0.0,False
arroyo jerusalen,arroyo jerusalen,1.0,1.0,False
santiago,santiago minas,0.0,1.0,True
rancho el trebol,el trebol,1.0,0.0,True
san francisco,san francisco sola,0.0,1.0,True
estacion la plata,la placita,0.0,0.0,False
el carrer dabaix,el kardoso de la serra,0.0,0.0,False
las agueras,agueeras,1.0,1.0,False
rancho la salitrera,salitrera,1.0,1.0,False
cerro el male,el male,1.0,1.0,False
rancho torreon,el torreon,1.0,0.0,True
rio cantador chiquito,rio cantador chiquito,1.0,1.0,False
caserio gutar,guitamarin,0.0,0.0,False
canada honda,chitacagui,1.0,0.0,True
ferreiravella,santa maria,0.0,0.0,False
cumeral,tunel cuatro,0.0,0.0,False
casas los marines,cortijo de los marines,1.0,1.0,False
san bartolome,san bartolo,0.0,1.0,True
bajan el alto,bajan,0.0,1.0,True
santa maria,santa maria,1.0,1.0,False
rio carrizal,rio san rafael,0.0,1.0,True
san miguel,mas san miguel,1.0,1.0,False
cojo,el cojo,1.0,1.0,False
behelama,bebelamas,1.0,1.0,False
rincon de la senora,rio escondido,1.0,1.0,False
hafen von san sebastian de la gomera,san sebastian de la gomera port,0.0,1.0,True
adolfo ruiz cortines,adolfo ruiz cortinez providencia,0.0,1.0,True
vado seco,el vado,1.0,1.0,False
gravalos,graus,0.0,0.0,False
caserio los pinares,los perez de arriba,0.0,0.0,False
opstina tlacolula de matamoros,san jeronimo,1.0,0.0,True
murguia,murgia,1.0,1.0,False
rio tenate,ferreria de la providencia,0.0,0.0,False
estacion san juan atenco,estacion san juan atenco,1.0,1.0,False
tanque de la vibora,tanque de la vibora,1.0,1.0,False
flughafen almeria,aeroport des asturies,0.0,0.0,False
la boquilla,arroyo de la boquilla,1.0,1.0,False
pico la rusia,la rusia,1.0,1.0,False
rancho el tascate,el tascate de los ramos,0.0,1.0,True
a er jia luo wo,alhaurin de la torre,0.0,0.0,False
los candiles,los bayos,0.0,0.0,False
independencia,tepusa,0.0,0.0,False
lusa,lluca,0.0,1.0,True
chun,san antonio chautla,0.0,0.0,False
mina abelena,el minaguelo,0.0,0.0,False
cavacuaa,barranca la pena,0.0,0.0,False
la ensenada,chemblas,0.0,0.0,False
tutiziachic,tutiaiachic,1.0,1.0,False
san francisco,san francisco cajonos,0.0,1.0,True
rio santa cruz,rio santa cruz,1.0,1.0,False
la lobera,la llacua,1.0,0.0,True
ruben jaramillo,los chichos,0.0,1.0,True
santa ines tecoexcomac,santa ines sola,0.0,0.0,False
sandia,la sandia,1.0,1.0,False
la sandia,barranca rincon el aguila,0.0,0.0,False
behelama,bebelame,1.0,0.0,True
arroyo los bajios,arroyo agua blanca,0.0,1.0,True
sierra de santa rosalia,santa rosalia,0.0,0.0,False
rancho rancherias,rancho puerta de la vibora,0.0,0.0,False
bahia jitzamuri,presa josefa ortiz de dominguez,0.0,0.0,False
el gameno,rancho gameno,1.0,1.0,False
kandwakan,tecoman,0.0,0.0,False
el penasco amarillo,el penasco amarillo,1.0,1.0,False
citta del messico,ciudad de mexico,1.0,1.0,False
baragueco,el jaguey,0.0,0.0,False
pena lolica,cerro pena lolica,1.0,1.0,False
botopilas,el bateve,0.0,0.0,False
laguna camaronero,el caimanero,0.0,0.0,False
san jose de la union,san jose de la union,1.0,1.0,False
rancho el hondo,hondo,1.0,1.0,False
san pedro apostol,cuadrilla el jabali,1.0,0.0,True
ospitalet de lobregat,lhospitalet de linfant,0.0,0.0,False
chisten,ginuabel,0.0,0.0,False
tehuacan,tcn,0.0,1.0,True
kuenka,cuenca,0.0,1.0,True
san vicente,san vicente lachixlo,0.0,1.0,True
san pedro,rio san pedro,1.0,1.0,False
bahia tortugas,san bartolo de gonzalez,0.0,0.0,False
caserios fuente el negro,caserio fuente de san luis,0.0,0.0,False
concepcion del valle,concepcion del valle,1.0,1.0,False
el chaparral,caserio el chaparral,1.0,0.0,True
bidasoa chuan,rio bidasoa,0.0,1.0,True
ejido jose maria pino suarez,ejido jose maria pino suarez,1.0,1.0,False
la villa de don fadrique,viljakarriljo,0.0,0.0,False
ex hacienda de ocotza,ocotza,1.0,1.0,False
loreto,el lobo,0.0,0.0,False
punta rosalia,punta santa rosalia,1.0,1.0,False
caserios ventosilla,caserio venta vieja,0.0,0.0,False
cienega prieta,la cienega prieta,1.0,0.0,True
villafranca,kortegada,0.0,0.0,False
canon la pena,la pena,1.0,1.0,False
hev,san lucar de barrameda,0.0,0.0,False
santa maria,armenteira,1.0,1.0,False
el madrono,rancho del madrono,1.0,1.0,False
fortin de las flores,el fortin,0.0,1.0,True
el pictutal,pitutal,1.0,1.0,False
san julian,gaceta,0.0,0.0,False
bei na wen te,benavente,1.0,1.0,False
iku ndiaa,barranca yuvi kata nami,0.0,0.0,False
frijolar,el frijolar,1.0,0.0,True
riu valira,la valira,1.0,1.0,False
colonia calles,san jose de gracia,0.0,1.0,True
rancho rincon de cepas,rincon de almoloyan,0.0,0.0,False
san jose esquerra,san jose ezquerra,1.0,1.0,False
san sebastian,san sebastian,1.0,1.0,False
kankirixche,kankirixe,0.0,1.0,True
san pedro de juajal,concepcion,0.0,0.0,False
rancho los jabalies,oquita montenegro,0.0,0.0,False
san pedro,rio san pedro,1.0,1.0,False
roca doble pinaculo,double pinnacle rock,0.0,1.0,True
aeroporto di valencia,valladolid airport,1.0,0.0,True
montana del pozo,monte pozo de la horna,1.0,1.0,False
los vegas,begona,0.0,0.0,False
pasajaras,tasajeras,1.0,1.0,False
laureles y gongora el limon,el limon,1.0,0.0,True
las canas,canas,1.0,0.0,True
los arboles,cerro los arboles,1.0,1.0,False
arroyo chiquirichapo,quiringuicharo,1.0,0.0,True
los mangos,las aguilas,0.0,1.0,True
villa nadadores,villa de nadadores,1.0,1.0,False
ria de san esteban,ria de san esteban,1.0,1.0,False
dona maria ocana,dona maria ocana,1.0,1.0,False
santos cosme y damian de villacondide,viljakastin,0.0,0.0,False
el jabali,injerto,0.0,0.0,False
baie teident,anse teident,1.0,1.0,False
casas toscana nueva,toscana nueva,1.0,1.0,False
kilometro treinta y uno,san marcos,1.0,1.0,False
pena el caballo,el caballo,1.0,1.0,False
las rajas huitzizilapan,san martin huitzizilapan,1.0,1.0,False
rio,la negra,1.0,1.0,False
bahnhof cadiz,la grandiosa ferry port,0.0,0.0,False
jurreta,a long suo te xi,0.0,0.0,False
rancho el coyote,el coyote,1.0,1.0,False
nuevo coatlan,cuaclan,0.0,1.0,True
rio mixteco,mixquic,1.0,0.0,True
sileros,kaylyrws,0.0,1.0,True
caserio casas de estepa,caserio casas de estepa,1.0,1.0,False
rio santa maria,rio el zancudo,0.0,0.0,False
caserio alforins,alforins,1.0,1.0,False
vega,santa maria de puerto de vega,1.0,1.0,False
veracruz numero uno,ejido veracruz numero,0.0,0.0,False
lzc,presa jose maria morelos,1.0,0.0,True
bahia ventosa,penas las ventanas,0.0,0.0,False
rio bonanza,rio bonanza,1.0,1.0,False
gaia,gelida,0.0,0.0,False
rancho leon,rancho leon,1.0,1.0,False
san jose de la cruz,san juan de la cruz,1.0,1.0,False
andracas,andoain,0.0,0.0,False
san vicente,san julian,0.0,0.0,False
laguardija,laguardia,1.0,1.0,False
rio belachigo,reiriz,0.0,0.0,False
kampanario,punta del camizon,0.0,0.0,False
rio almiar,rio almar,1.0,1.0,False
el vergel,vergel,1.0,1.0,False
desembocadura rio san ignacio 8,el desague,1.0,0.0,True
rio de los templarios,telleria,0.0,0.0,False
caserio la algaida,la algaida,1.0,1.0,False
el jopoy,adolfo lopez mateos,0.0,1.0,True
rio jalapu,rio jalapa,1.0,1.0,False
el mantal,cerro picacho san lazaro,0.0,0.0,False
laguna del este,laguna del viento,1.0,1.0,False
las adjuntas,rancho las adjuntas de arriba,0.0,1.0,True
caserio casas de quejigal,el purche,0.0,0.0,False
valle de la embuena,canada de la embuena,0.0,1.0,True
ex hacienda de marroquin de arriba,marroquin de arriba,1.0,1.0,False
los janos,los jagueyes,0.0,0.0,False
guajolote,la guajolota,0.0,1.0,True
san agustin del vergel,san agustin,0.0,1.0,True
bandar udara internasional general francisco javier mina,gavillero de la manga,0.0,0.0,False
rio xocoapan,rio playas,1.0,1.0,False
hospicio de granada,caserio hospicio,0.0,1.0,True
lmas,lois,1.0,0.0,True
rio de san ignacio,rio de san ignacio,1.0,1.0,False
posada san miguel,portus gallorum,0.0,0.0,False
ruana,campo las tres b,0.0,1.0,True
laguna de sanchez,laguna sanchez,1.0,1.0,False
zapotero,ex hacienda emiliano zapata,0.0,0.0,False
tanchi,tanchi,1.0,1.0,False
paradilla de gordon,paradilla,0.0,1.0,True
buspoulin,san pelayo,0.0,0.0,False
segunda seccion,las lajas segunda seccion,1.0,1.0,False
san cristobal,san cristobal chichicaxtepec,1.0,1.0,False
barrio del demino,cerro el leon,1.0,0.0,True
arroyo coxcoapan,coxcatlan,0.0,0.0,False
pilon,el pilon viejo,0.0,1.0,True
la rancheria,quinta,0.0,0.0,False
san bartolome,santa maria tavehua,0.0,0.0,False
san bartolome tlaquiltepec,tlaquilpan,0.0,0.0,False
la tinaja,canada la tinajita,0.0,1.0,True
las chozas,caserio las chozas,1.0,1.0,False
los llanos de temalhuacan,temalhuacan,1.0,1.0,False
los angeles,gildardo magana,0.0,1.0,True
caserio cerro pelado,caserio cerro molino,0.0,0.0,False
benzou,playas de benitez,0.0,0.0,False
san mamed,rio,0.0,1.0,True
profesor graciano sanchez,graciano sanchez,1.0,1.0,False
huaxca,huazacana,0.0,0.0,False
rio palo blanco,puerta el ebano,0.0,0.0,False
la neveria,presa netzahualcoyotl,0.0,0.0,False
coatecas altas,rio coatan,0.0,0.0,False
el albaicin,el albayzin,0.0,1.0,True
zuhatzu donemiliaga zuazo de san millan,zuazo de san millan,1.0,1.0,False
